arm,organelle,neck,decoder,loss,adapt,canonical_nm,split,n_evaluated,n_excluded,dice,iou,precision,recall,boundary_f1,boundary_iou,hd95,cldice,auprc,pq,sq,rq,ap,vi
ld_quantem,ld,naive_1x1,affinity_mws,dice_bce,last_n,8.0,val,210,0,0.46392846088348483,0.3931909277316039,0.806793620403706,0.43007645681835915,0.48715120348045793,0.3617587409801668,893.4140802269781,,0.4677684512434892,0.2252723628865948,0.41730977331166064,0.2814356306471646,0.19338126539185974,0.04888100603367426
ld_quantem,ld,naive_1x1,affinity_mws,dice_bce,last_n,8.0,test,446,0,0.31630456859542555,0.24848337436066212,0.843931253701761,0.2627898452339979,0.397054849434561,0.2433531390506903,1314.5005221904378,,0.3491350535284541,0.14519352104489688,0.3125284675127112,0.20368519519388847,0.08253078410871753,0.17534689537668335
