arm,organelle,neck,decoder,loss,adapt,canonical_nm,split,n_evaluated,n_excluded,dice,iou,precision,recall,boundary_f1,boundary_iou,hd95,cldice,auprc,pq,sq,rq,ap,vi
mitochondria_omniem,mito,naive_1x1,affinity_mws,dice_bce,lora,8.0,val,665,67,0.5654822818394152,0.4958109158420565,0.8517099047348391,0.5552477607483234,0.5639546083136593,0.4381659943317549,231.21069656809087,,0.7328980273097131,0.3389471507309258,0.5507194049507039,0.40820671938387304,0.3058317897222922,0.5450542995694508
mitochondria_omniem,mito,naive_1x1,affinity_mws,dice_bce,lora,8.0,test,518,0,0.6298187283671705,0.5204441721570203,0.7055544156061329,0.7081146579988318,0.636110323642715,0.47368467325030617,495.6578598291136,,0.7024141309627134,0.28056570845276924,0.7051872764716591,0.3459184988867295,0.28870748085274966,0.7319687480131407
