arm,organelle,neck,decoder,loss,adapt,canonical_nm,split,n_evaluated,n_excluded,dice,iou,precision,recall,boundary_f1,boundary_iou,hd95,cldice,auprc,pq,sq,rq,ap,vi
mitochondria_quantem,mito,naive_1x1,affinity_mws,dice_bce,last_n,8.0,val,692,40,0.504622524267062,0.41780461625595217,0.6894536653968357,0.6040784185498967,0.5055093614411866,0.37436154831426594,218.28910343625347,,0.6565156884647693,0.28681482686229043,0.5554205053446934,0.3481399542368604,0.26810977562927785,0.5939534621404156
mitochondria_quantem,mito,naive_1x1,affinity_mws,dice_bce,last_n,8.0,test,518,0,0.5808470387917836,0.4646693586381212,0.7151742547723929,0.6027960533022941,0.5872902036585181,0.4126318682376632,496.35600638402303,,0.6491799971210421,0.21629942549213083,0.6523279154499122,0.275433402158064,0.19974134491011197,0.8466085534305432
