model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00050,partial,5,STARD3_WT/image_441.tif,36.256,0.019227,0.009707,0.012738,0.039191,0.019227,0.994625,0.995911,884,68513,21672,16686147,22556,69397,1821246,0.012385,0.019761,0.026476,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00051,partial,5,STARD3_WT/image_481.tif,33.483,0.026434,0.013394,0.018894,0.043988,0.026434,0.993515,0.995419,1477,76696,32100,16666943,33577,78173,2440251,0.01376,0.039366,0.03483,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00052,partial,5,STARD3_WT/image_521.tif,33.822,0.041128,0.020996,0.030271,0.064131,0.041128,0.992638,0.994929,2649,84861,38657,16651049,41306,87510,2731590,0.015122,0.031223,0.033869,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00053,partial,5,STARD3_WT/image_561.tif,33.448,0.007821,0.003926,0.004895,0.019449,0.007821,0.994178,0.995329,385,78273,19410,16679148,19795,78658,2285003,0.008663,0.005711,0.014754,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00054,partial,5,STARD3_WT/image_601.tif,36.185,0.02021,0.010208,0.016417,0.026284,0.02021,0.992955,0.995635,1219,73034,45159,16657804,46378,74253,2215042,0.020938,0.01322,0.022801,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00055,partial,5,STARD3_WT/image_641.tif,35.906,0.022613,0.011436,0.015784,0.039855,0.022613,0.993039,0.994969,1351,84240,32547,16659078,33898,85591,2311686,0.014664,0.018702,0.026414,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00056,partial,5,STARD3_WT/image_681.tif,39.13,0.05422,0.027865,0.040751,0.080988,0.05422,0.993897,0.995873,2935,69088,33305,16671888,36240,72023,2483695,0.014591,0.042358,0.063883,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00057,partial,5,STARD3_WT/image_721.tif,33.349,0.028281,0.014343,0.02116,0.042625,0.028281,0.994581,0.996345,1323,61200,29715,16684978,31038,62523,2197811,0.014122,0.027654,0.040643,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00058,partial,5,STARD3_WT/image_761.tif,38.93,0.024965,0.012641,0.019122,0.035952,0.024965,0.994823,0.996594,1112,57041,29818,16689245,30930,58153,1800435,0.017179,0.028469,0.031404,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00059,partial,5,STARD3_WT/image_801.tif,36.126,0.026824,0.013594,0.019007,0.045565,0.026824,0.996505,0.997512,808,41703,16925,16717780,17733,42511,1702241,0.010417,0.025385,0.047379,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00060,sparse,8,STARD3_FA_YA/image001.tif,15.067,0.107814,0.056978,0.110683,0.105089,0.107814,0.998468,0.999256,1553,12478,13225,16749960,14778,14031,295110,0.050076,0.074455,0.156644,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00061,sparse,8,STARD3_FA_YA/image026.tif,18.188,0.067137,0.034735,0.058793,0.078242,0.067137,0.998118,0.998915,1136,18186,13383,16744511,14519,19322,332898,0.043614,0.028826,0.044367,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00062,sparse,8,STARD3_FA_YA/image051.tif,14.838,0.048449,0.024826,0.035912,0.074434,0.048449,0.997544,0.99832,1049,28161,13044,16734962,14093,29210,439479,0.032068,0.043278,0.05551,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00063,sparse,8,STARD3_FA_YA/image076.tif,18.163,0.040887,0.02087,0.02515,0.109251,0.040887,0.997883,0.99825,757,29343,6172,16740944,6929,30100,444125,0.015601,0.042285,0.046468,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00064,sparse,8,STARD3_FA_YA/image101.tif,18.147,0.01032,0.005187,0.005873,0.042473,0.01032,0.997668,0.997941,204,34529,4599,16737884,4803,34733,499944,0.009607,0.012692,0.026789,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00065,sparse,8,STARD3_FA_YA/image126.tif,21.557,0.016662,0.008401,0.009919,0.052032,0.016662,0.997559,0.997935,347,34636,6322,16735911,6669,34983,471393,0.014147,0.0,0.025067,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00066,sparse,8,STARD3_FA_YA/image151.tif,24.466,0.001817,0.000909,0.00102,0.008304,0.001817,0.997839,0.998073,33,32314,3941,16740928,3974,32347,472770,0.008406,0.0,0.003281,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00067,sparse,8,STARD3_FA_YA/image176.tif,20.748,0.035354,0.017995,0.021467,0.100125,0.035354,0.997385,0.997815,804,36649,7226,16732537,8030,37453,622528,0.012899,0.040043,0.027967,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00068,sparse,8,STARD3_FA_YA/image201.tif,24.069,0.023549,0.011915,0.014046,0.072803,0.023549,0.997306,0.997719,545,38255,6941,16731475,7486,38800,626400,0.011951,0.023505,0.029606,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00069,sparse,8,STARD3_FA_YA/image226.tif,24.427,0.025935,0.013138,0.014954,0.097609,0.025935,0.997332,0.997659,596,39259,5510,16731851,6106,39855,645474,0.00946,0.027345,0.033353,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00070,sparse,8,STARD3_FA_YA/image251.tif,24.591,0.076336,0.039683,0.047695,0.191076,0.076336,0.996825,0.997379,2201,43946,9318,16721751,11519,46147,704688,0.016346,0.081148,0.062761,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00071,sparse,8,STARD3_FA_YA/image276.tif,14.997,0.022426,0.01134,0.013297,0.071563,0.022426,0.995656,0.9963,836,62037,10846,16703497,11682,62873,1132738,0.010313,0.013215,0.019821,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00072,sparse,8,STARD3_FA_YA/image301.tif,24.19,0.077129,0.040112,0.05112,0.157016,0.077129,0.996983,0.997658,2115,39258,11355,16724488,13470,41373,795744,0.016928,0.068183,0.07669,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00073,sparse,8,STARD3_FA_YA/image326.tif,18.797,0.005557,0.002786,0.00326,0.01884,0.005557,0.996246,0.99679,176,53820,9166,16714054,9342,53996,1200615,0.007781,0.004908,0.009217,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00074,sparse,8,STARD3_FA_YA/image351.tif,27.071,0.026863,0.013615,0.016419,0.073833,0.026863,0.997405,0.997853,601,36004,7539,16733072,8140,36605,794664,0.010243,0.030948,0.038036,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00075,sparse,8,STARD3_FA_YA/image376.tif,15.316,0.029907,0.015181,0.016988,0.12485,0.029907,0.995584,0.996059,1142,66081,8005,16701988,9147,67223,1524453,0.006,0.027531,0.029065,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00076,sparse,8,STARD3_FA_YA/image401.tif,18.514,0.007202,0.003614,0.004061,0.031777,0.007202,0.995234,0.995758,290,71122,8836,16696968,9126,71412,1658727,0.005502,0.009591,0.009818,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00077,sparse,8,STARD3_FA_YA/image426.tif,17.77,0.002494,0.001248,0.001499,0.007411,0.002494,0.99609,0.996742,82,54618,10983,16711533,11065,54700,1623625,0.006815,0.0,0.007148,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00078,sparse,8,STARD3_FA_YA/image451.tif,18.533,0.048237,0.024714,0.02825,0.164896,0.048237,0.99518,0.995796,2049,70481,10377,16694309,12426,72530,1689050,0.007357,0.04799,0.054805,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00079,sparse,8,STARD3_FA_YA/image476.tif,18.128,0.041016,0.020937,0.02435,0.129962,0.041016,0.99614,0.99669,1385,55493,9272,16711066,10657,56878,1754610,0.006074,0.051023,0.044845,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00080,sparse,8,STARD3_FA_YA/image501.tif,14.945,0.020225,0.010216,0.011228,0.101772,0.020225,0.99549,0.995899,781,68777,6893,16700765,7674,69558,1725175,0.004448,0.017084,0.026204,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00081,sparse,8,STARD3_FA_YA/image526.tif,19.087,0.051854,0.026617,0.030696,0.16686,0.051854,0.995614,0.99621,2012,63533,10046,16701625,12058,65545,1913150,0.006303,0.048382,0.063365,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00082,sparse,8,STARD3_FA_YA/image551.tif,14.781,0.0,0.0,0.0,0.0,0.0,0.995852,0.995994,0,67199,2386,16707631,2386,67199,1772544,0.001346,0.0,0.000593,ok
incasem,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00083,sparse,8,STARD3_FA_YA/image576.tif,18.696,0.026384,0.013368,0.014557,0.140653,0.026384,0.994466,0.994921,1258,85159,7686,16683113,8944,86417,2231080,0.004009,0.030169,0.028805,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00000,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),3.361,0.187803,0.103633,0.136879,0.299069,0.187803,0.999172,0.999396,1606,10127,3764,16761719,5370,11733,90022,0.059652,0.254898,0.139854,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00001,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),2.724,0.244274,0.13913,0.152851,0.607838,0.244274,0.998375,0.998544,4405,24414,2842,16745555,7247,28819,105848,0.068466,0.334358,0.162138,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00002,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),5.616,0.228495,0.128983,0.173435,0.334774,0.228495,0.998628,0.999031,3408,16242,6772,16750794,10180,19650,213532,0.047674,0.265291,0.139441,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00003,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),4.496,0.240889,0.136938,0.16901,0.419151,0.240889,0.99888,0.999126,2981,14657,4131,16755447,7112,17638,167790,0.042386,0.276577,0.152803,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00004,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),3.233,0.200655,0.111515,0.159193,0.271319,0.200655,0.999127,0.999421,1839,9713,4939,16760725,6778,11552,65520,0.103449,0.219582,0.193882,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00005,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),3.854,0.237835,0.134967,0.174722,0.372323,0.237835,0.999236,0.999437,1999,9442,3370,16762405,5369,11441,82302,0.065235,0.308907,0.167755,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00000,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),3.601,0.201985,0.112338,0.139448,0.366222,0.201985,0.999018,0.999232,2086,12873,3610,16758647,5696,14959,110679,0.051464,0.26429,0.143248,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00001,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),2.013,0.11735,0.062332,0.080046,0.219769,0.11735,0.999625,0.999714,418,4804,1484,16770510,1902,5222,30690,0.061975,0.111277,0.073716,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00002,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),4.676,0.372512,0.228888,0.346192,0.403164,0.372512,0.998373,0.999087,8104,15305,11997,16741810,20101,23409,145184,0.138452,0.448371,0.259994,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00003,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),3.576,0.258005,0.148109,0.185664,0.422707,0.258005,0.999276,0.999448,2111,9259,2883,16762963,4994,11370,92274,0.054121,0.290939,0.12606,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00004,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),3.596,0.098119,0.05159,0.059026,0.290551,0.098119,0.999191,0.999299,738,11765,1802,16762911,2540,12503,104601,0.024283,0.092164,0.106243,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00005,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),3.592,0.302515,0.178214,0.218951,0.489232,0.302515,0.998739,0.999024,4589,16370,4791,16751466,9380,20959,96120,0.097586,0.355248,0.187937,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00006,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),2.58,0.048549,0.024878,0.055024,0.043437,0.048549,0.999785,0.999906,92,1580,2026,16773518,2118,1672,22344,0.094791,0.049645,0.035944,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00000,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),6.069,0.249601,0.142597,0.190172,0.363055,0.249601,0.997618,0.998312,6645,28297,11658,16730616,18303,34942,201940,0.090636,0.293521,0.155849,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00001,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),3.568,0.247097,0.140964,0.25432,0.240273,0.247097,0.998899,0.99947,3032,8890,9587,16755707,12619,11922,127696,0.098821,0.275616,0.16196,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00002,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),3.804,0.296998,0.174397,0.269933,0.330094,0.296998,0.998045,0.998881,6930,18743,14064,16737479,20994,25673,177572,0.118228,0.331334,0.22787,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00003,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),3.608,0.359944,0.219471,0.299743,0.450405,0.359944,0.998987,0.999334,4777,11160,5829,16755450,10606,15937,140188,0.075656,0.423413,0.224831,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR1_Islet1_5nm_00000,sparse,5.0,C57_August_CR1_Islet1_5nm (35bc272b-5c55-4216-997e-b60163e05e4a),4.554,0.362221,0.221166,0.276634,0.524492,0.362221,0.998564,0.998933,6842,17891,6203,16746280,13045,24733,130325,0.100096,0.427012,0.212386,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR1_Islet1_5nm_00001,sparse,5.0,C57_August_CR1_Islet1_5nm (35bc272b-5c55-4216-997e-b60163e05e4a),3.637,0.246869,0.140816,0.201282,0.319149,0.246869,0.998893,0.999279,3045,12083,6496,16755592,9541,15128,144228,0.066152,0.275596,0.176897,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR2_Islet2_5nm_00000,sparse,5.0,C57_August_CR2_Islet2_5nm (cb5d7426-6157-420b-907a-b7b295cb9d14),4.344,0.30293,0.178502,0.233864,0.429886,0.30293,0.998924,0.999233,3924,12855,5204,16755233,9128,16779,114933,0.07942,0.357795,0.194389,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR2_Islet2_5nm_00001,sparse,5.0,C57_August_CR2_Islet2_5nm (cb5d7426-6157-420b-907a-b7b295cb9d14),5.861,0.444529,0.285784,0.410215,0.485108,0.444529,0.999047,0.999451,6401,9203,6794,16754818,13195,15604,189154,0.069758,0.526208,0.340033,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR3_Islet1_5nm_00000,sparse,5.0,C57_August_CR3_Islet1_5nm (eec267e5-ef64-4d24-b3a0-b719965ba1db),8.279,0.272529,0.157762,0.187185,0.500913,0.272529,0.998168,0.998509,5758,25003,5737,16740718,11495,30761,218624,0.052579,0.308559,0.138944,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR3_Islet1_5nm_00001,sparse,5.0,C57_August_CR3_Islet1_5nm (eec267e5-ef64-4d24-b3a0-b719965ba1db),5.677,0.469393,0.306671,0.420861,0.530576,0.469393,0.997706,0.998601,17023,23425,15061,16721707,32084,40448,257048,0.124817,0.563486,0.30508,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR3_Islet2_5nm_00000,sparse,5.0,C57_August_CR3_Islet2_5nm (11f3e2c0-415f-4f10-b77d-5b9d44403374),2.037,0.300258,0.176649,0.205523,0.557006,0.300258,0.999289,0.99941,2560,9896,2036,16762724,4596,12456,53654,0.08566,0.338887,0.200684,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00000,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),23.214,0.345224,0.208622,0.340922,0.349634,0.345224,0.992257,0.996031,34246,66205,63702,16613063,97948,100451,1004544,0.097505,0.365307,0.208638,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00001,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),14.854,0.321819,0.191766,0.349186,0.298429,0.321819,0.994763,0.997675,20845,38851,49004,16668516,69849,59696,594828,0.117427,0.349559,0.107643,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00002,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),18.735,0.29132,0.170494,0.273228,0.311979,0.29132,0.994975,0.997244,17327,46089,38212,16675588,55539,63416,786324,0.070631,0.33854,0.125168,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00003,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),19.166,0.267572,0.154449,0.465102,0.187809,0.267572,0.993307,0.998585,20511,23589,88701,16644415,109212,44100,725868,0.150457,0.306572,0.1187,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00004,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),22.925,0.3218,0.191753,0.364947,0.287777,0.3218,0.990996,0.996255,35840,62366,88701,16590309,124541,98206,1053696,0.118194,0.372896,0.297214,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00005,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),18.725,0.251354,0.143742,0.499157,0.167968,0.251354,0.991278,0.998518,24565,24648,121683,16606320,146248,49213,750905,0.194762,0.31229,0.084472,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00000,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),15.133,0.290426,0.169882,0.298198,0.283049,0.290426,0.995312,0.997734,16097,37884,40773,16682462,56870,53981,765625,0.074279,0.317526,0.166725,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00001,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),8.291,0.274076,0.158799,0.406342,0.206771,0.274076,0.995295,0.998697,14903,21773,57172,16683368,72075,36676,386636,0.186416,0.312943,0.134507,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00002,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),18.931,0.291485,0.170607,0.444251,0.216899,0.291485,0.98938,0.997239,36652,45851,132330,16562383,168982,82503,774175,0.218274,0.364303,0.111235,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00003,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),18.657,0.302097,0.177924,0.417241,0.23676,0.302097,0.991231,0.997328,31843,44475,102652,16598246,134495,76318,728355,0.184656,0.351442,0.114738,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00004,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),17.087,0.335961,0.201895,0.443285,0.270476,0.335961,0.993463,0.99791,27743,34842,74828,16639803,102571,62585,648270,0.158223,0.366392,0.151574,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00005,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),12.796,0.365403,0.223543,0.392782,0.341591,0.365403,0.995775,0.998113,20407,31548,39334,16685927,59741,51955,482735,0.123755,0.400124,0.155789,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00006,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),19.101,0.260082,0.149479,0.322453,0.217929,0.260082,0.992847,0.997343,21092,44319,75692,16636113,96784,65411,725783,0.133351,0.309208,0.091546,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00007,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),18.953,0.301818,0.17773,0.343889,0.26892,0.301818,0.990926,0.996231,32905,62780,89455,16592076,122360,95685,863964,0.141626,0.371167,0.110169,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00008,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),12.882,0.188823,0.104254,0.522205,0.115248,0.188823,0.995604,0.99953,8584,7854,65899,16694879,74483,16438,523491,0.142281,0.266372,0.07665,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00000,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.649,0.088974,0.046558,0.061944,0.157859,0.088974,0.99915,0.999372,696,10540,3713,16762267,4409,11236,97344,0.045293,0.12265,0.13349,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00001,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.621,0.009863,0.004956,0.040625,0.005613,0.009863,0.997822,0.999743,182,4298,32243,16740493,32425,4480,163564,0.19824,0.009988,0.017129,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00002,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.656,0.06901,0.035738,0.18609,0.042359,0.06901,0.998089,0.99969,1188,5196,26858,16743974,28046,6384,155211,0.180696,0.073024,0.091627,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00003,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),4.256,0.079256,0.041263,0.126736,0.057656,0.079256,0.998572,0.999576,1031,7104,16851,16752230,17882,8135,142120,0.125823,0.088547,0.102982,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00004,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),2.046,0.102194,0.053849,0.085232,0.127586,0.102194,0.999651,0.999787,333,3574,2277,16771032,2610,3907,42196,0.061854,0.156374,0.183409,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00005,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.874,0.111861,0.059244,0.092555,0.141345,0.111861,0.999318,0.999579,721,7069,4380,16765046,5101,7790,101500,0.050256,0.140827,0.197112,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00006,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.633,0.136452,0.073222,0.117127,0.163414,0.136452,0.99897,0.999386,1365,10289,6988,16758574,8353,11654,122150,0.068383,0.200882,0.204358,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00007,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.795,0.165756,0.090367,0.132357,0.221698,0.165756,0.999436,0.999633,940,6162,3300,16766814,4240,7102,103800,0.040848,0.186531,0.241962,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00008,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),2.722,0.178324,0.09789,0.233342,0.1443,0.178324,0.999506,0.999824,900,2957,5337,16768022,6237,3857,55120,0.113153,0.180065,0.18866,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00009,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.627,0.211242,0.118094,0.214427,0.208151,0.211242,0.998791,0.999406,2717,9954,10336,16754209,13053,12671,142080,0.091871,0.245779,0.229608,ok
incasem,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00010,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),3.617,0.152095,0.082307,0.122746,0.199891,0.152095,0.999272,0.999533,1096,7833,4387,16763900,5483,8929,106904,0.051289,0.198679,0.211789,ok
