model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,model_type,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00031,sparse,8,Ctrl/ROI_CICGFA_801.tif,vit_l_em_organelles,3.496,0.0,0.0,0.0,0.0,0.0,0.992668,0.994998,0,83731,39282,16654203,39282,83731,2667132,0.014728,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00032,sparse,8,Ctrl/ROI_CICGFA_826.tif,vit_l_em_organelles,3.474,0.0,0.0,0.0,0.0,0.0,0.993393,0.995628,0,73190,37657,16666369,37657,73190,2547688,0.014781,0.0,0.005869,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00033,sparse,8,Ctrl/ROI_CICGFA_851.tif,vit_l_em_organelles,3.457,0.0,0.0,0.0,0.0,0.0,0.994391,0.996278,0,62328,31771,16683117,31771,62328,2575496,0.012336,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00034,sparse,8,Ctrl/ROI_CICGFA_876.tif,vit_l_em_organelles,3.767,0.0,0.0,0.0,0.0,0.0,0.993683,0.996387,0,60454,45523,16671239,45523,60454,2594466,0.017546,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00035,sparse,8,Ctrl/ROI_CICGFA_901.tif,vit_l_em_organelles,3.441,0.0,0.0,0.0,0.0,0.0,0.993189,0.995992,0,67054,47222,16662940,47222,67054,2608281,0.018105,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00036,sparse,8,Ctrl/ROI_CICGFA_926.tif,vit_l_em_organelles,3.484,0.0,0.0,0.0,0.0,0.0,0.993179,0.995886,0,68830,45603,16662783,45603,68830,2893934,0.015758,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00037,sparse,8,Ctrl/ROI_CICGFA_951.tif,vit_l_em_organelles,3.482,0.0,0.0,0.0,0.0,0.0,0.99305,0.995496,0,75377,41230,16660609,41230,75377,2678544,0.015393,0.0,0.0007,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00038,sparse,8,Ctrl/ROI_CICGFA_976.tif,vit_l_em_organelles,3.689,0.0,0.0,0.0,0.0,0.0,0.992429,0.994834,0,86456,40565,16650195,40565,86456,2590802,0.015657,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00039,partial,5,STARD3_WT/image_001.tif,vit_l_em_organelles,5.277,0.0,0.0,0.0,0.0,0.0,0.997325,0.998097,0,31901,12979,16732336,12979,31901,1378350,0.009416,0.0,0.015282,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00040,partial,5,STARD3_WT/image_041.tif,vit_l_em_organelles,5.266,0.0,0.0,0.0,0.0,0.0,0.995813,0.998828,0,19603,50640,16706973,50640,19603,1669492,0.030333,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00041,partial,5,STARD3_WT/image_081.tif,vit_l_em_organelles,5.912,0.001021,0.000511,0.000837,0.00131,0.001021,0.99452,0.996649,47,56105,35833,16685231,35880,56152,1933395,0.018558,0.0,0.024566,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00042,partial,5,STARD3_WT/image_121.tif,vit_l_em_organelles,5.44,0.0,0.0,0.0,0.0,0.0,0.994928,0.996764,0,54187,30900,16692129,30900,54187,2273400,0.013592,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00043,partial,5,STARD3_WT/image_161.tif,vit_l_em_organelles,5.331,0.000241,0.00012,0.00015,0.000613,0.000241,0.985643,0.988429,29,193585,47281,16536321,47310,193614,3065652,0.015432,0.0,0.054958,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00044,partial,5,STARD3_WT/image_201.tif,vit_l_em_organelles,5.351,0.001613,0.000807,0.001038,0.003613,0.001613,0.986645,0.989589,181,174138,49915,16552982,50096,174319,2948040,0.016993,0.0,0.012341,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00045,partial,5,STARD3_WT/image_241.tif,vit_l_em_organelles,5.255,0.0,0.0,0.0,0.0,0.0,0.988912,0.992091,0,132272,53758,16591186,53758,132272,3017454,0.017816,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00046,partial,5,STARD3_WT/image_281.tif,vit_l_em_organelles,6.3,0.0,0.0,0.0,0.0,0.0,0.989104,0.990976,0,151106,31705,16594405,31705,151106,2735272,0.011591,0.0,0.000644,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00047,partial,5,STARD3_WT/image_321.tif,vit_l_em_organelles,5.438,0.002288,0.001145,0.00128,0.010773,0.002288,0.984767,0.986349,293,228660,26905,16521358,27198,228953,3075870,0.008842,0.0,0.03257,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00048,partial,5,STARD3_WT/image_361.tif,vit_l_em_organelles,5.383,0.004239,0.002124,0.002799,0.008736,0.004239,0.98656,0.989773,480,171020,54467,16551249,54947,171500,3247162,0.016922,0.0,0.065312,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00049,partial,5,STARD3_WT/image_401.tif,vit_l_em_organelles,5.333,0.000379,0.00019,0.000304,0.000504,0.000379,0.989311,0.993304,34,111882,67443,16597857,67477,111916,3214710,0.02099,0.0,0.01932,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00050,partial,5,STARD3_WT/image_441.tif,vit_l_em_organelles,5.273,0.002604,0.001304,0.001499,0.009931,0.002604,0.989773,0.991093,224,149242,22332,16605418,22556,149466,1821246,0.012385,0.0,0.038589,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00051,partial,5,STARD3_WT/image_481.tif,vit_l_em_organelles,6.063,0.000609,0.000305,0.000385,0.001459,0.000609,0.990414,0.992397,49,127298,33528,16616341,33577,127347,2440251,0.01376,0.0,0.016103,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00052,partial,5,STARD3_WT/image_521.tif,vit_l_em_organelles,5.554,0.000348,0.000174,0.000198,0.001404,0.000348,0.980111,0.982527,58,292427,41248,16443483,41306,292485,2731590,0.015122,0.0,0.007742,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00053,partial,5,STARD3_WT/image_561.tif,vit_l_em_organelles,5.598,0.001051,0.000526,0.000565,0.007477,0.001051,0.983228,0.984381,148,261735,19647,16495686,19795,261883,2285003,0.008663,0.0,0.012836,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00054,partial,5,STARD3_WT/image_601.tif,vit_l_em_organelles,5.339,0.000185,9.2e-05,0.000107,0.000668,0.000185,0.979976,0.982691,31,289594,46347,16441244,46378,289625,2215042,0.020938,0.0,0.008075,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00055,partial,5,STARD3_WT/image_641.tif,vit_l_em_organelles,5.273,0.0018,0.000901,0.001032,0.007051,0.0018,0.9842,0.986178,239,231426,33659,16511892,33898,231665,2311686,0.014664,0.0,0.03052,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00056,partial,5,STARD3_WT/image_681.tif,vit_l_em_organelles,6.024,0.0,0.0,0.0,0.0,0.0,0.982189,0.984315,0,262577,36240,16478399,36240,262577,2483695,0.014591,0.0,0.002107,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00057,partial,5,STARD3_WT/image_721.tif,vit_l_em_organelles,5.508,0.0,0.0,0.0,0.0,0.0,0.988456,0.990288,0,162635,31038,16583543,31038,162635,2197811,0.014122,0.0,0.000593,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00058,partial,5,STARD3_WT/image_761.tif,vit_l_em_organelles,5.464,0.0,0.0,0.0,0.0,0.0,0.987956,0.98978,0,171143,30930,16575143,30930,171143,1800435,0.017179,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00059,partial,5,STARD3_WT/image_801.tif,vit_l_em_organelles,5.298,0.002783,0.001394,0.00148,0.023346,0.002783,0.982319,0.983333,414,279322,17319,16480161,17733,279736,1702241,0.010417,0.0,0.020882,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00060,sparse,8,STARD3_FA_YA/image001.tif,vit_l_em_organelles,3.465,0.001001,0.000501,0.000794,0.001353,0.001001,0.99762,0.998498,20,25170,14758,16737268,14778,25190,295110,0.050076,0.0,0.028432,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00061,sparse,8,STARD3_FA_YA/image026.tif,vit_l_em_organelles,3.431,0.003507,0.001757,0.002503,0.005854,0.003507,0.997121,0.99798,85,33869,14434,16728828,14519,33954,332898,0.043614,0.0,0.038033,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00062,sparse,8,STARD3_FA_YA/image051.tif,vit_l_em_organelles,3.5,0.0045,0.002255,0.003251,0.007309,0.0045,0.997284,0.998116,103,31583,13990,16731540,14093,31686,439479,0.032068,0.0,0.050717,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00063,sparse,8,STARD3_FA_YA/image076.tif,vit_l_em_organelles,3.742,0.0,0.0,0.0,0.0,0.0,0.997197,0.997609,0,40096,6929,16730191,6929,40096,444125,0.015601,0.0,0.022409,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00064,sparse,8,STARD3_FA_YA/image101.tif,vit_l_em_organelles,3.508,0.0,0.0,0.0,0.0,0.0,0.996178,0.996464,0,59314,4803,16713099,4803,59314,499944,0.009607,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00065,sparse,8,STARD3_FA_YA/image126.tif,vit_l_em_organelles,3.553,0.0,0.0,0.0,0.0,0.0,0.996829,0.997225,0,46533,6669,16724014,6669,46533,471393,0.014147,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00066,sparse,8,STARD3_FA_YA/image151.tif,vit_l_em_organelles,3.431,0.0,0.0,0.0,0.0,0.0,0.998164,0.9984,0,26833,3974,16746409,3974,26833,472770,0.008406,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00067,sparse,8,STARD3_FA_YA/image176.tif,vit_l_em_organelles,3.446,0.0,0.0,0.0,0.0,0.0,0.997896,0.998374,0,27275,8030,16741911,8030,27275,622528,0.012899,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00068,sparse,8,STARD3_FA_YA/image201.tif,vit_l_em_organelles,3.469,0.0,0.0,0.0,0.0,0.0,0.996634,0.997079,0,48986,7486,16720744,7486,48986,626400,0.011951,0.0,0.021609,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00069,sparse,8,STARD3_FA_YA/image226.tif,vit_l_em_organelles,3.47,0.0,0.0,0.0,0.0,0.0,0.996715,0.997078,0,49009,6106,16722101,6106,49009,645474,0.00946,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00070,sparse,8,STARD3_FA_YA/image251.tif,vit_l_em_organelles,3.573,0.000467,0.000234,0.000301,0.001042,0.000467,0.996938,0.997622,12,39865,11507,16725832,11519,39877,704688,0.016346,0.0,0.025672,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00071,sparse,8,STARD3_FA_YA/image276.tif,vit_l_em_organelles,3.74,0.0,0.0,0.0,0.0,0.0,0.997158,0.997853,0,35993,11682,16729541,11682,35993,1132738,0.010313,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00072,sparse,8,STARD3_FA_YA/image301.tif,vit_l_em_organelles,3.52,0.002389,0.001196,0.0015,0.005865,0.002389,0.996067,0.996863,79,52591,13391,16711155,13470,52670,795744,0.016928,0.0,0.023153,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00073,sparse,8,STARD3_FA_YA/image326.tif,vit_l_em_organelles,3.669,0.000425,0.000212,0.000242,0.001713,0.000425,0.995509,0.996063,16,66023,9326,16701851,9342,66039,1200615,0.007781,0.0,0.013347,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00074,sparse,8,STARD3_FA_YA/image351.tif,vit_l_em_organelles,3.47,0.0,0.0,0.0,0.0,0.0,0.99704,0.997524,0,41514,8140,16727562,8140,41514,794664,0.010243,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00075,sparse,8,STARD3_FA_YA/image376.tif,vit_l_em_organelles,3.428,0.0,0.0,0.0,0.0,0.0,0.997172,0.997716,0,38306,9147,16729763,9147,38306,1524453,0.006,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00076,sparse,8,STARD3_FA_YA/image401.tif,vit_l_em_organelles,3.433,0.001839,0.00092,0.00113,0.004931,0.001839,0.997089,0.997629,45,39761,9081,16728329,9126,39806,1658727,0.005502,0.0,0.039301,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00077,sparse,8,STARD3_FA_YA/image426.tif,vit_l_em_organelles,4.044,0.002748,0.001376,0.001707,0.007049,0.002748,0.996626,0.997279,78,45623,10987,16720528,11065,45701,1623625,0.006815,0.0,0.025665,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00078,sparse,8,STARD3_FA_YA/image451.tif,vit_l_em_organelles,3.724,0.0,0.0,0.0,0.0,0.0,0.995304,0.996041,0,66367,12426,16698423,12426,66367,1689050,0.007357,0.0,0.007915,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00079,sparse,8,STARD3_FA_YA/image476.tif,vit_l_em_organelles,3.661,0.0,0.0,0.0,0.0,0.0,0.994115,0.994746,0,88084,10657,16678475,10657,88084,1754610,0.006074,0.0,0.010689,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00080,sparse,8,STARD3_FA_YA/image501.tif,vit_l_em_organelles,3.377,0.0,0.0,0.0,0.0,0.0,0.994218,0.994673,0,89330,7674,16680212,7674,89330,1725175,0.004448,0.0,0.0,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00081,sparse,8,STARD3_FA_YA/image526.tif,vit_l_em_organelles,3.614,0.0,0.0,0.0,0.0,0.0,0.994038,0.994753,0,87975,12058,16677183,12058,87975,1913150,0.006303,0.0,0.008055,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00082,sparse,8,STARD3_FA_YA/image551.tif,vit_l_em_organelles,3.391,0.000182,9.1e-05,9.3e-05,0.003353,0.000182,0.994753,0.994894,8,85659,2378,16689171,2386,85667,1772544,0.001346,0.0,0.011791,ok
microsam_vit_l_em_organelles,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00083,sparse,8,STARD3_FA_YA/image576.tif,vit_l_em_organelles,3.4,0.0,0.0,0.0,0.0,0.0,0.993654,0.994184,0,97521,8944,16670751,8944,97521,2231080,0.004009,0.0,0.004391,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00000,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),vit_l_em_organelles,0.509,0.000278,0.000139,0.000221,0.000372,0.000278,0.999142,0.999462,2,9028,5368,16762818,5370,9030,90022,0.059652,0.0,0.007493,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00001,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),vit_l_em_organelles,0.502,0.030407,0.015438,0.023629,0.042638,0.030407,0.998825,0.999239,309,12768,6938,16757201,7247,13077,105848,0.068466,0.0,0.029135,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00002,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),vit_l_em_organelles,0.509,0.006763,0.003393,0.005683,0.00835,0.006763,0.998512,0.999113,85,14873,10095,16752163,10180,14958,213532,0.047674,0.0,0.015246,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00003,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),vit_l_em_organelles,0.511,0.0,0.0,0.0,0.0,0.0,0.998892,0.999315,0,11483,7112,16758621,7112,11483,167790,0.042386,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00004,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),vit_l_em_organelles,0.875,0.0,0.0,0.0,0.0,0.0,0.999305,0.999708,0,4890,6778,16765548,6778,4890,65520,0.103449,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00005,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),vit_l_em_organelles,0.587,0.0,0.0,0.0,0.0,0.0,0.999037,0.999357,0,10786,5369,16761061,5369,10786,82302,0.065235,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00000,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.508,0.00239,0.001196,0.001697,0.004038,0.00239,0.998855,0.999193,23,13530,5673,16757990,5696,13553,110679,0.051464,0.0,0.048276,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00001,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.791,0.0,0.0,0.0,0.0,0.0,0.999724,0.999837,0,2732,1902,16772582,1902,2732,30690,0.061975,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00002,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.517,0.0,0.0,0.0,0.0,0.0,0.997424,0.99862,0,23123,20101,16733992,20101,23123,145184,0.138452,0.0,0.005169,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00003,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.5,0.0,0.0,0.0,0.0,0.0,0.999269,0.999566,0,7276,4994,16764946,4994,7276,92274,0.054121,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00004,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.503,0.0,0.0,0.0,0.0,0.0,0.999405,0.999557,0,7439,2540,16767237,2540,7439,104601,0.024283,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00005,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.507,0.0,0.0,0.0,0.0,0.0,0.999303,0.999862,0,2311,9380,16765525,9380,2311,96120,0.097586,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00006,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),vit_l_em_organelles,0.495,0.0,0.0,0.0,0.0,0.0,0.999825,0.999952,0,811,2118,16774287,2118,811,22344,0.094791,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00000,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),vit_l_em_organelles,0.516,0.003281,0.001643,0.004724,0.002513,0.003281,0.998334,0.999422,46,9691,18257,16749222,18303,9737,201940,0.090636,0.0,0.042443,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00001,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),vit_l_em_organelles,0.51,0.0,0.0,0.0,0.0,0.0,0.998419,0.999171,0,13899,12619,16750698,12619,13899,127696,0.098821,0.0,0.009459,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00002,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),vit_l_em_organelles,0.511,0.00025,0.000125,0.001004,0.000143,0.00025,0.998571,0.999822,3,2984,20991,16753238,20994,2987,177572,0.118228,0.0,0.010635,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD3_Islet1_5nm_00003,sparse,5.0,C57_August_CD3_Islet1_5nm (ff41fb16-1ae0-4fea-a19c-8573dec13b9b),vit_l_em_organelles,0.507,0.0,0.0,0.0,0.0,0.0,0.998762,0.999394,0,10161,10606,16756449,10606,10161,140188,0.075656,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR1_Islet1_5nm_00000,sparse,5.0,C57_August_CR1_Islet1_5nm (35bc272b-5c55-4216-997e-b60163e05e4a),vit_l_em_organelles,0.512,0.001857,0.000929,0.002838,0.00138,0.001857,0.998847,0.999623,18,6325,13027,16757846,13045,6343,130325,0.100096,0.0,0.014953,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR1_Islet1_5nm_00001,sparse,5.0,C57_August_CR1_Islet1_5nm (35bc272b-5c55-4216-997e-b60163e05e4a),vit_l_em_organelles,0.501,0.0,0.0,0.0,0.0,0.0,0.999173,0.999742,0,4330,9541,16763345,9541,4330,144228,0.066152,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR2_Islet2_5nm_00000,sparse,5.0,C57_August_CR2_Islet2_5nm (cb5d7426-6157-420b-907a-b7b295cb9d14),vit_l_em_organelles,0.498,0.0,0.0,0.0,0.0,0.0,0.999091,0.999635,0,6118,9128,16761970,9128,6118,114933,0.07942,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR2_Islet2_5nm_00001,sparse,5.0,C57_August_CR2_Islet2_5nm (cb5d7426-6157-420b-907a-b7b295cb9d14),vit_l_em_organelles,0.511,0.016024,0.008077,0.017829,0.014551,0.016024,0.998595,0.999369,192,10577,13003,16753444,13195,10769,189154,0.069758,0.0,0.04155,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR3_Islet1_5nm_00000,sparse,5.0,C57_August_CR3_Islet1_5nm (eec267e5-ef64-4d24-b3a0-b719965ba1db),vit_l_em_organelles,0.521,0.0,0.0,0.0,0.0,0.0,0.998984,0.999668,0,5558,11495,16760163,11495,5558,218624,0.052579,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR3_Islet1_5nm_00001,sparse,5.0,C57_August_CR3_Islet1_5nm (eec267e5-ef64-4d24-b3a0-b719965ba1db),vit_l_em_organelles,0.516,0.00783,0.003931,0.010033,0.006421,0.00783,0.996888,0.998786,206,20326,31878,16724806,32084,20532,257048,0.124817,0.0,0.013007,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,C57_August_CR3_Islet2_5nm_00000,sparse,5.0,C57_August_CR3_Islet2_5nm (11f3e2c0-415f-4f10-b77d-5b9d44403374),vit_l_em_organelles,0.49,0.007796,0.003913,0.00721,0.008486,0.007796,0.999408,0.99968,39,5370,4557,16767250,4596,5409,53654,0.08566,0.0,0.015709,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00000,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),vit_l_em_organelles,0.603,0.042536,0.02173,0.037047,0.049935,0.042536,0.986876,0.992378,4891,127130,93057,16552138,97948,132021,1004544,0.097505,0.0,0.062217,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00001,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),vit_l_em_organelles,0.598,0.018341,0.009255,0.014276,0.025641,0.018341,0.988572,0.992598,1791,123664,68058,16583703,69849,125455,594828,0.117427,0.002476,0.071383,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00002,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),vit_l_em_organelles,0.599,0.010591,0.005324,0.008072,0.015395,0.010591,0.990478,0.993717,855,105062,54684,16616615,55539,105917,786324,0.070631,0.0,0.032822,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00003,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),vit_l_em_organelles,0.629,0.025224,0.012773,0.018912,0.037862,0.025224,0.980951,0.98713,4135,214515,105077,16453489,109212,218650,725868,0.150457,0.0,0.03329,ok
