model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00043,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0715.tif,0.412,0.950881,0.906361,0.960645,0.941312,0.950881,0.999815,0.999926,30122,1234,1878,16743982,32000,31356,1899495,0.016847,0.941176,0.957068,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00044,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0749.tif,0.718,0.966951,0.936017,0.973492,0.960498,0.966951,0.999639,0.999855,88580,2412,3643,16682581,92223,90992,2341350,0.039389,0.882823,0.962053,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00045,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0749.tif,0.437,0.943121,0.892365,0.955676,0.930893,0.943121,0.999656,0.999868,47779,2216,3547,16723674,51326,49995,2091573,0.024539,0.783277,0.892827,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00046,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0783.tif,0.539,0.9567,0.916994,0.95284,0.960592,0.9567,0.999538,0.999746,85606,4237,3512,16683861,89118,89843,2172302,0.041025,0.793174,0.917183,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00047,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0783.tif,0.453,0.958561,0.92042,0.946882,0.970531,0.958561,0.999791,0.999864,40608,2278,1233,16733097,41841,42886,1789644,0.02338,0.746479,0.909902,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00048,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0817.tif,0.564,0.96326,0.929125,0.968242,0.95833,0.96326,0.999573,0.999815,93902,3080,4083,16676151,97985,96982,2359800,0.041523,0.936899,0.963135,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00049,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0817.tif,0.427,0.956055,0.915809,0.951483,0.96067,0.956055,0.999769,0.999871,42184,2151,1727,16731154,43911,44335,1998588,0.021971,0.804124,0.938897,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00050,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0851.tif,0.549,0.966532,0.935231,0.982464,0.951108,0.966532,0.999516,0.999874,117263,2093,6028,16651832,123291,119356,2294788,0.053727,0.918333,0.962512,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00051,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0851.tif,0.498,0.966771,0.935679,0.980969,0.952978,0.966771,0.999686,0.999911,76547,1485,3777,16695407,80324,78032,2067336,0.038854,0.903594,0.971981,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00052,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0885.tif,0.548,0.942889,0.89195,0.948526,0.93732,0.942889,0.999522,0.999785,66246,3595,4430,16702945,70676,69841,2221596,0.031813,0.873267,0.922199,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00053,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0885.tif,0.504,0.950112,0.904965,0.950891,0.949334,0.950112,0.999706,0.999855,46955,2425,2506,16725330,49461,49380,2114200,0.023395,0.883929,0.912784,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00054,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0919.tif,0.457,0.943878,0.893721,0.932124,0.955933,0.943878,0.999624,0.999769,52995,3859,2443,16717919,55438,56854,2244608,0.024698,0.733461,0.90572,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00055,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0919.tif,0.374,0.890044,0.801874,0.895499,0.884655,0.890044,0.999662,0.99984,22940,2677,2991,16748608,25931,25617,1904848,0.013613,0.47619,0.80702,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00056,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0953.tif,0.474,0.939732,0.886315,0.934167,0.945363,0.939732,0.999656,0.99981,45039,3174,2603,16726400,47642,48213,1931744,0.024663,0.852273,0.91068,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00057,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0953.tif,0.41,0.934297,0.876695,0.911612,0.95814,0.934297,0.999664,0.999768,40079,3886,1751,16731500,41830,43965,2116704,0.019762,0.687023,0.892171,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00058,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0987.tif,0.539,0.889427,0.800872,0.832828,0.954281,0.889427,0.998629,0.998887,92528,18573,4433,16661682,96961,111101,2485624,0.039009,0.387191,0.705316,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00059,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0987.tif,0.424,0.89954,0.817423,0.847973,0.957787,0.89954,0.999332,0.999462,50211,9002,2213,16715790,52424,59213,2078454,0.025223,0.529644,0.798794,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00060,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1021.tif,0.472,0.95634,0.916332,0.95709,0.955591,0.95634,0.999412,0.999709,107998,4842,5019,16659357,113017,112840,2360960,0.047869,0.756205,0.895783,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00061,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1021.tif,0.722,0.966904,0.935928,0.976573,0.957424,0.966904,0.999842,0.999944,38768,930,1724,16735794,40492,39698,1914921,0.021146,0.845638,0.948977,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00062,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1055.tif,0.748,0.93233,0.873237,0.922636,0.942229,0.93233,0.999128,0.999493,100762,8449,6178,16661827,106940,109211,2413616,0.044307,0.716839,0.877269,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00063,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1055.tif,0.386,0.923774,0.858346,0.893293,0.956409,0.923774,0.999487,0.999627,52196,6235,2379,16716406,54575,58431,2253476,0.024218,0.664523,0.861686,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00064,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1089.tif,0.729,0.931174,0.871211,0.909133,0.95431,0.931174,0.999353,0.99956,73437,7340,3516,16692923,76953,80777,2259584,0.034056,0.782463,0.890752,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00065,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1089.tif,0.425,0.894686,0.80944,0.856456,0.936488,0.894686,0.999463,0.999617,38293,6418,2597,16729908,40890,44711,2108601,0.019392,0.630498,0.81555,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00066,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1123.tif,0.457,0.93222,0.873045,0.923435,0.941174,0.93222,0.9994,0.999656,69229,5740,4327,16697920,73556,74969,2278560,0.032282,0.849316,0.877395,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00067,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1123.tif,0.371,0.937112,0.881665,0.941653,0.932614,0.937112,0.99965,0.999838,43720,2709,3159,16727628,46879,46429,2100393,0.022319,0.746853,0.878273,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00068,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1157.tif,0.634,0.825871,0.703391,0.737756,0.93789,0.825871,0.99783,0.998161,86344,30692,5718,16654462,92062,117036,2298051,0.040061,0.69672,0.841088,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00069,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1157.tif,0.429,0.697368,0.535353,0.564418,0.912249,0.697368,0.99817,0.998369,35367,27294,3402,16711153,38769,62661,2102928,0.018436,0.38674,0.740684,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00070,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1191.tif,0.483,0.890038,0.801864,0.832585,0.956008,0.890038,0.998697,0.998934,88468,17789,4071,16666888,92539,106257,2143221,0.043178,0.750989,0.799279,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00071,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1191.tif,0.437,0.834378,0.715822,0.747454,0.94418,0.834378,0.99897,0.999121,43522,14705,2573,16716416,46095,58227,2130189,0.021639,0.608052,0.732851,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00072,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1225.tif,0.48,0.919865,0.851621,0.888538,0.953482,0.919865,0.999239,0.99945,73236,9187,3573,16691220,76809,82423,1921024,0.039983,0.748605,0.873956,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00073,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1225.tif,0.416,0.903324,0.823692,0.868049,0.941587,0.903324,0.99934,0.999529,51760,7868,3211,16714377,54971,59628,1853681,0.029655,0.681033,0.881651,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00074,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1259.tif,0.484,0.929686,0.868611,0.898329,0.963312,0.929686,0.999431,0.999573,63069,7138,2402,16704607,65471,70207,1437140,0.045556,0.643567,0.872038,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00075,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1259.tif,0.433,0.929014,0.867438,0.921622,0.936525,0.929014,0.999449,0.999692,60522,5147,4102,16707445,64624,65669,1318007,0.049032,0.741313,0.885027,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00076,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1293.tif,0.535,0.930366,0.869798,0.896334,0.967083,0.930366,0.999221,0.999395,87346,10102,2973,16676795,90319,97448,1548288,0.058335,0.742424,0.85102,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00077,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1293.tif,0.426,0.900671,0.819292,0.869026,0.934708,0.900671,0.999197,0.999449,61043,9200,4264,16702709,65307,70243,1436415,0.045465,0.610471,0.816725,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00078,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1327.tif,0.462,0.934004,0.876179,0.919976,0.948466,0.934004,0.999363,0.999606,75680,6583,4112,16690841,79792,82263,1650724,0.048338,0.764618,0.880644,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00079,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1327.tif,0.353,0.92676,0.863516,0.900151,0.95499,0.92676,0.999518,0.99966,51197,5679,2413,16717927,53610,56876,1235304,0.043398,0.712722,0.865284,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00080,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1361.tif,0.49,0.901637,0.820892,0.856586,0.951691,0.901637,0.999177,0.999366,63276,10594,3212,16700134,66488,73870,1437696,0.046246,0.630603,0.816566,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00081,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1361.tif,0.378,0.832783,0.713478,0.832105,0.833462,0.832783,0.999278,0.999637,30153,6084,6025,16734954,36178,36237,1296510,0.027904,0.448061,0.721238,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00082,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1395.tif,0.47,0.957917,0.919233,0.965637,0.95032,0.957917,0.99957,0.999825,82082,2921,4291,16687922,86373,85003,1436760,0.060117,0.896102,0.948776,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00083,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1395.tif,0.42,0.923418,0.857732,0.964467,0.885722,0.923418,0.999798,0.999955,20384,751,2630,16753451,23014,21135,1046460,0.021992,0.863158,0.930969,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00084,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1429.tif,0.417,0.832562,0.713154,0.759575,0.921067,0.832562,0.99943,0.999551,23758,7520,2036,16743902,25794,31278,1204602,0.021413,0.690613,0.7326,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00085,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1429.tif,0.408,0.860486,0.755134,0.820817,0.904184,0.860486,0.999395,0.999592,31292,6831,3316,16735777,34608,38123,1169850,0.029583,0.781149,0.794603,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00086,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1463.tif,0.45,0.903169,0.823435,0.857501,0.953975,0.903169,0.999309,0.999462,54098,8990,2610,16711518,56708,63088,1174958,0.048264,0.499863,0.790767,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00087,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1463.tif,0.45,0.895697,0.811097,0.86044,0.933967,0.895697,0.99934,0.999539,47566,7715,3363,16718572,50929,55281,1098305,0.046371,0.600261,0.790659,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00088,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1497.tif,0.473,0.964752,0.931905,0.960085,0.969465,0.964752,0.999673,0.999813,75023,3119,2363,16696711,77386,78142,1305667,0.059269,0.851406,0.936599,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00089,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1497.tif,0.415,0.965296,0.932921,0.968535,0.962079,0.965296,0.999853,0.999933,34352,1116,1354,16740394,35706,35468,893650,0.039955,0.738095,0.911695,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00090,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1531.tif,0.432,0.8887,0.799694,0.82835,0.958535,0.8887,0.999446,0.99954,37125,7693,1606,16730792,38731,44818,769921,0.050305,0.467066,0.773751,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00091,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1531.tif,0.343,0.875685,0.778862,0.811426,0.950998,0.875685,0.999728,0.999777,16050,3730,827,16756609,16877,19780,593370,0.028443,0.325,0.753507,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00092,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1565.tif,0.48,0.954389,0.912757,0.943723,0.965298,0.954389,0.999732,0.999832,47038,2805,1691,16725682,48729,49843,991494,0.049147,0.573643,0.888229,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00093,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1565.tif,0.388,0.958978,0.921189,0.95222,0.965833,0.958978,0.999795,0.999879,40197,2017,1422,16733580,41619,42214,915900,0.045441,0.695035,0.904328,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00094,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1599.tif,0.451,0.931895,0.872475,0.945204,0.918956,0.931895,0.999551,0.999821,51490,2985,4541,16718200,56031,54475,1327104,0.042221,0.792506,0.88496,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00095,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1599.tif,0.377,0.937755,0.882804,0.935942,0.939575,0.937755,0.999653,0.999821,43818,2999,2818,16727581,46636,46817,1267488,0.036794,0.771487,0.894897,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00096,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1633.tif,0.478,0.955118,0.914092,0.982741,0.929006,0.955118,0.999653,0.999935,61895,1087,4730,16709504,66625,62982,1175315,0.056687,0.919897,0.962487,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00097,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1633.tif,0.396,0.947074,0.899468,0.990555,0.907249,0.947074,0.999691,0.999974,46355,442,4739,16725680,51094,46797,1244488,0.041056,0.942039,0.96652,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00098,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1667.tif,0.481,0.913005,0.839935,0.884376,0.943549,0.913005,0.999449,0.999621,48539,6346,2904,16719427,51443,54885,1286144,0.039998,0.761426,0.859486,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00099,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1667.tif,0.397,0.916031,0.845071,0.884977,0.949343,0.916031,0.999511,0.999652,44771,5819,2389,16724237,47160,50590,1060692,0.044462,0.726472,0.870176,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00100,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1701.tif,0.489,0.853274,0.744096,0.772901,0.952303,0.853274,0.997576,0.997913,118257,34747,5923,16618289,124180,153004,1872835,0.066306,0.334978,0.65494,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00101,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1701.tif,0.431,0.879144,0.78435,0.83209,0.931838,0.879144,0.998706,0.999045,78977,15937,5777,16676525,84754,94914,1412460,0.060005,0.455738,0.695859,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00102,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1735.tif,0.447,0.959438,0.922039,0.959053,0.959824,0.959438,0.999447,0.999719,109730,4685,4593,16658208,114323,114415,1522587,0.075085,0.859313,0.949913,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00103,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1735.tif,0.435,0.953599,0.911314,0.947558,0.959717,0.953599,0.999536,0.999735,80027,4429,3359,16689401,83386,84456,1424500,0.058537,0.908046,0.944354,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00104,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1769.tif,0.524,0.90758,0.830798,0.85987,0.960896,0.90758,0.99861,0.99888,114508,18661,4660,16639387,119168,133169,1610480,0.073995,0.519565,0.731864,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00105,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1769.tif,0.455,0.93576,0.879276,0.910756,0.962176,0.93576,0.999093,0.999348,110809,10858,4356,16651193,115165,121667,1459600,0.078902,0.591394,0.817166,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00106,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1803.tif,0.51,0.87418,0.776483,0.823536,0.931461,0.87418,0.998343,0.998759,96586,20696,7107,16652827,103693,117282,1814528,0.057146,0.416986,0.709251,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00107,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1803.tif,0.478,0.919984,0.851825,0.900582,0.94024,0.919984,0.99902,0.999375,94481,10430,6005,16666300,100486,104911,1542083,0.065163,0.573272,0.806888,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00108,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1837.tif,0.545,0.925946,0.862104,0.914739,0.937431,0.925946,0.999205,0.999534,83362,7770,5564,16680520,88926,91132,1641900,0.05416,0.704107,0.851595,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00109,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1837.tif,0.428,0.875717,0.778911,0.863614,0.888164,0.875717,0.999358,0.999642,37961,5995,4780,16728480,42741,43956,1339880,0.031899,0.55607,0.790627,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00110,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1871.tif,0.615,0.943616,0.893251,0.92416,0.96391,0.943616,0.999499,0.999655,70323,5771,2633,16698489,72956,76094,1550295,0.047059,0.706709,0.888158,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00111,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1871.tif,0.4,0.953027,0.910268,0.944869,0.961326,0.953027,0.999563,0.99974,74348,4338,2991,16695539,77339,78686,1397169,0.055354,0.757019,0.903685,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00112,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1905.tif,0.573,0.926552,0.863154,0.936841,0.916486,0.926552,0.999406,0.999746,62892,4240,5731,16704353,68623,67132,1422960,0.048226,0.538348,0.860656,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00113,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1905.tif,0.515,0.93033,0.869736,0.948351,0.912982,0.93033,0.999443,0.999797,62374,3397,5945,16705500,68319,65771,1357888,0.050313,0.702279,0.872639,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00114,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1939.tif,0.536,0.969947,0.941647,0.974833,0.965109,0.969947,0.999554,0.999813,120738,3117,4365,16648996,125103,123855,1276560,0.098,0.903084,0.966706,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00115,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1939.tif,0.541,0.963355,0.929301,0.979436,0.947793,0.963355,0.999541,0.999873,101212,2125,5575,16668304,106787,103337,1262520,0.084582,0.917506,0.953974,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00116,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1973.tif,0.551,0.962091,0.92695,0.981516,0.94342,0.962091,0.999564,0.999895,92924,1750,5573,16676969,98497,94674,1154934,0.085284,0.934733,0.9548,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00117,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1973.tif,0.426,0.957992,0.919372,0.982849,0.934362,0.957992,0.999615,0.999923,73581,1284,5169,16697182,78750,74865,1099060,0.071652,0.933852,0.953617,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00118,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2007.tif,0.498,0.96162,0.926077,0.987428,0.937127,0.96162,0.999498,0.999919,105558,1344,7082,16663232,112640,106902,1538940,0.073193,0.90307,0.95473,ok
lipidnet,ld,empiar_13420_macrophage_a431,EMPIAR-13420,240729_00119,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2007.tif,0.471,0.94618,0.897857,0.98785,0.907882,0.94618,0.999552,0.999951,66102,813,6707,16703594,72809,66915,1265550,0.057532,0.797354,0.932217,ok
