model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00014,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.135,0.047533,0.024345,0.243231,0.02634,0.047533,0.998712,0.9999,539,1677,19924,16755076,20463,2216,185220,0.110479,0.045699,0.035934,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00015,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.137,0.348399,0.210947,0.395179,0.311523,0.348399,0.996802,0.998688,14345,21955,31703,16709213,46048,36300,244398,0.188414,0.347152,0.20151,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00016,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.135,0.024157,0.012226,0.061554,0.015027,0.024157,0.999119,0.999834,183,2790,11995,16762248,12178,2973,176890,0.068845,0.030751,0.024151,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00017,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.137,0.337578,0.203064,0.286096,0.411653,0.337578,0.99742,0.998357,11029,27521,15763,16722903,26792,38550,236466,0.113302,0.340666,0.205519,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00018,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.137,0.160603,0.087313,0.244446,0.119586,0.160603,0.998135,0.999448,2993,9251,22035,16742937,25028,12244,243340,0.102852,0.178676,0.117801,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00019,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.136,0.328656,0.196642,0.301167,0.361667,0.328656,0.996983,0.998283,12390,28750,21868,16714208,34258,41140,205920,0.166366,0.342745,0.244656,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00020,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.135,0.046771,0.023946,0.217348,0.026205,0.046771,0.996329,0.999675,1511,5441,56149,16714115,57660,6952,298660,0.193062,0.045596,0.049453,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00021,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.137,0.203691,0.113394,0.246012,0.173794,0.203691,0.998635,0.999464,2930,8980,13929,16751377,16859,11910,177390,0.095039,0.179108,0.121119,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00022,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.129,0.007328,0.003677,0.265152,0.003715,0.007328,0.998304,0.999983,105,291,28157,16748663,28262,396,248985,0.113509,0.009617,0.010114,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00023,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.13,0.37689,0.232202,0.307945,0.485612,0.37689,0.997915,0.998581,10581,23779,11208,16731648,21789,34360,189585,0.11493,0.416727,0.237056,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00024,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.129,0.421418,0.26696,0.524068,0.352395,0.421418,0.997548,0.999187,14981,13605,27531,16721099,42512,28586,208488,0.203906,0.420803,0.232712,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00025,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.13,0.000542,0.000271,0.003185,0.000296,0.000542,0.99868,0.999888,6,1878,20263,16755069,20269,1884,283400,0.071521,0.000922,0.004078,ok
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,SEM_R399_Islet_48h_00026,sparse,5.0,SEM_R399_Islet_48h (c971718a-e547-439a-b79c-053e6cb4fe81),0.13,0.32669,0.195236,0.47156,0.249913,0.32669,0.998766,0.999664,5024,5630,15079,16751483,20103,10654,121770,0.16509,0.332879,0.209829,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00000,sparse,4.68,20180115_B1_1_10.jpg,0.622,0.300957,0.177133,0.186463,0.779749,0.300957,0.98739,0.988115,45542,198700,12864,16520110,58406,244242,1238472,0.04716,0.330001,0.334601,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00022,sparse,4.68,20180115_B9_2_setted_20.jpg,0.139,0.340902,0.205474,0.251377,0.529464,0.340902,0.991408,0.993355,37279,111020,33130,16595787,70409,148299,944025,0.074584,0.38844,0.28331,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00035,sparse,4.68,20180115_B9_5_setted_11.jpg,0.163,0.350086,0.212185,0.24873,0.590856,0.350086,0.986603,0.989035,60535,182841,41918,16491922,102453,243376,1149480,0.08913,0.465043,0.4693,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00044,sparse,4.68,20180115_b10_1_07.jpg,0.158,0.214594,0.120193,0.204724,0.225462,0.214594,0.990029,0.994676,22854,88779,78511,16587072,101365,111633,1232292,0.082257,0.250389,0.323983,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00050,sparse,4.68,20180115_b10_2_05.jpg,0.141,0.31297,0.185515,0.338114,0.291306,0.31297,0.988389,0.994776,44368,86854,107939,16538055,152307,131222,1322520,0.115164,0.348162,0.400886,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00051,sparse,4.68,20180115_b10_2_09.jpg,0.14,0.225802,0.12727,0.14983,0.458067,0.225802,0.989434,0.991227,25851,146685,30584,16574096,56435,172536,1322685,0.042667,0.271901,0.333948,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00055,sparse,4.68,20180115_b10_2_29.jpg,0.132,0.411278,0.258874,0.357646,0.483834,0.411278,0.9932,0.995713,39850,71573,42513,16623280,82363,111423,1322520,0.062277,0.453191,0.513771,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00058,sparse,4.68,20180115_b10_3_09.jpg,0.14,0.589989,0.418429,0.566017,0.616081,0.589989,0.989416,0.994088,127758,97956,79614,16471888,207372,225714,1126692,0.184054,0.614772,0.599268,ok
deepcontact_er,er,deepcontact_tem,DeepContact,tem_00066,sparse,4.68,20180115_b10_3_39.jpg,0.148,0.430569,0.274347,0.342367,0.579989,0.430569,0.991985,0.994149,50836,97648,36814,16591918,87650,148484,1317170,0.066544,0.501189,0.486938,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00000,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_001.tif,2.349,0.369406,0.226547,0.450056,0.313268,0.369406,0.99959,0.999853,2014,2461,4415,16768326,6429,4475,196168,0.032773,0.433402,0.44814,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00001,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_015.tif,1.495,0.465746,0.303565,0.455191,0.476802,0.465746,0.999518,0.999748,3525,4219,3868,16765604,7393,7744,269671,0.027415,0.482483,0.50879,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00002,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_029.tif,1.159,0.37394,0.229967,0.441322,0.324408,0.37394,0.99927,0.999724,3659,4632,7620,16761305,11279,8291,298309,0.03781,0.42467,0.454224,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00003,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_043.tif,1.147,0.357299,0.217507,0.370488,0.345018,0.357299,0.999021,0.999537,4567,7760,8670,16756219,13237,12327,443916,0.029819,0.38111,0.405114,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00004,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_057.tif,1.161,0.379777,0.234398,0.334998,0.438373,0.379777,0.998772,0.999253,6306,12518,8079,16750313,14385,18824,513380,0.02802,0.419525,0.40408,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00005,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_071.tif,1.125,0.369292,0.226461,0.325027,0.427514,0.369292,0.9986,0.999148,6874,14275,9205,16746862,16079,21149,647348,0.024838,0.399377,0.392348,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00006,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_085.tif,1.452,0.26757,0.154448,0.243768,0.296524,0.26757,0.998299,0.999035,5212,16169,12365,16743470,17577,21381,718998,0.024447,0.283416,0.2796,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00007,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_099.tif,1.17,0.369854,0.226884,0.293646,0.499478,0.369854,0.998347,0.998832,8139,19578,8156,16741343,16295,27717,815304,0.019986,0.407197,0.423873,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00008,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_113.tif,1.147,0.281321,0.163685,0.191295,0.531414,0.281321,0.997746,0.998134,7401,31288,6526,16732001,13927,38689,917590,0.015178,0.314838,0.384818,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00009,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_127.tif,1.163,0.252516,0.144503,0.167149,0.516102,0.252516,0.997636,0.998009,6699,33379,6281,16730857,12980,40078,946275,0.013717,0.276783,0.313864,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00010,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_141.tif,1.151,0.336454,0.202251,0.244998,0.536859,0.336454,0.997613,0.998133,10152,31285,8758,16727021,18910,41437,940905,0.020098,0.372109,0.384021,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00011,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_155.tif,1.152,0.26123,0.150238,0.179553,0.479225,0.26123,0.997099,0.997654,8604,39315,9350,16719947,17954,47919,1015740,0.017676,0.307923,0.350014,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00012,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_169.tif,1.159,0.292399,0.171234,0.201435,0.533165,0.292399,0.997683,0.998101,8030,31834,7031,16730321,15061,39864,986112,0.015273,0.319691,0.334595,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00013,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_183.tif,1.151,0.284895,0.166109,0.196892,0.515145,0.284895,0.997221,0.99774,9286,37877,8740,16721313,18026,47163,1051632,0.017141,0.31725,0.369238,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00014,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_197.tif,1.162,0.320421,0.190775,0.223791,0.563912,0.320421,0.996838,0.997411,12507,43380,9672,16711657,22179,55887,1102000,0.020126,0.365283,0.417405,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00015,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_211.tif,1.21,0.33767,0.203131,0.245364,0.541311,0.33767,0.997023,0.997663,12730,39152,10787,16714547,23517,51882,1150240,0.020445,0.380754,0.43545,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00016,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_225.tif,1.54,0.317015,0.188365,0.223183,0.54698,0.317015,0.997144,0.99769,11119,38701,9209,16718187,20328,49820,1240512,0.016387,0.338748,0.396455,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00017,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_239.tif,1.529,0.416812,0.263274,0.360208,0.494521,0.416812,0.996726,0.997917,19631,34868,20066,16702651,39697,54499,1260004,0.031505,0.451337,0.604177,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00018,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_253.tif,1.177,0.448578,0.28914,0.369065,0.571761,0.448578,0.997339,0.998146,18158,31042,13600,16714416,31758,49200,1258763,0.02523,0.507275,0.579917,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00019,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_267.tif,1.486,0.486791,0.321694,0.426496,0.566941,0.486791,0.997244,0.998238,21927,29485,16749,16709055,38676,51412,1296026,0.029842,0.540344,0.62822,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00020,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_281.tif,1.162,0.550601,0.379882,0.483154,0.639934,0.550601,0.997462,0.998333,26085,27904,14677,16708550,40762,53989,1288808,0.031628,0.604896,0.693195,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00021,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_295.tif,1.171,0.581665,0.410104,0.527281,0.648558,0.581665,0.997904,0.998691,24450,21920,13249,16717597,37699,46370,1255490,0.030027,0.626037,0.702851,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00022,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_309.tif,1.156,0.589258,0.417693,0.514185,0.689999,0.589258,0.997929,0.998594,24920,23545,11196,16717555,36116,48465,1246416,0.028976,0.644924,0.718914,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00023,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_323.tif,1.168,0.534975,0.365165,0.472846,0.615902,0.534975,0.997598,0.998456,23177,25839,14454,16713746,37631,49016,1227088,0.030667,0.590844,0.676929,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00024,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_337.tif,1.174,0.534097,0.364347,0.502332,0.570149,0.534097,0.99757,0.998617,23367,23150,17617,16713082,40984,46517,1227945,0.033376,0.579212,0.670144,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00025,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_351.tif,1.168,0.561321,0.390164,0.553244,0.569637,0.561321,0.997808,0.998865,23530,19001,17777,16716908,41307,42531,1163760,0.035494,0.617266,0.716676,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00026,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_365.tif,1.165,0.550492,0.379778,0.531806,0.570538,0.550492,0.997978,0.998907,20775,18290,15638,16722513,36413,39065,1103157,0.033008,0.604954,0.682342,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00027,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_379.tif,1.192,0.529193,0.359797,0.489562,0.575805,0.529193,0.997379,0.99846,24717,25771,18209,16708519,42926,50488,1101539,0.038969,0.575157,0.657406,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00028,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_393.tif,1.174,0.592993,0.421457,0.552297,0.640163,0.592993,0.997764,0.998676,27326,22151,15360,16712379,42686,49477,994068,0.042941,0.637828,0.724747,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00029,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_407.tif,1.18,0.57902,0.40748,0.604853,0.555304,0.57902,0.997643,0.998938,27196,17767,21779,16710474,48975,44963,1005984,0.048684,0.632116,0.65168,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00030,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_421.tif,1.157,0.57603,0.404524,0.575228,0.576834,0.57603,0.998025,0.999007,22515,16626,16517,16721558,39032,39141,956483,0.040808,0.635335,0.65947,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00031,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_435.tif,1.184,0.529819,0.360377,0.517178,0.543093,0.529819,0.997879,0.998882,20051,18719,16869,16721577,36920,38770,855369,0.043163,0.562604,0.586761,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00032,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_449.tif,1.193,0.517759,0.349308,0.461144,0.590221,0.517759,0.998203,0.998871,16188,18916,11239,16730873,27427,35104,781834,0.03508,0.58732,0.614152,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00033,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_463.tif,2.011,0.550579,0.379861,0.521447,0.583158,0.550579,0.998437,0.99912,16059,14738,11479,16734940,27538,30797,662515,0.041566,0.601886,0.607178,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00034,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_477.tif,1.536,0.603297,0.431943,0.603496,0.603098,0.603297,0.998782,0.999391,15537,10208,10225,16741246,25762,25745,575757,0.044745,0.660991,0.682922,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00035,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_491.tif,1.166,0.570776,0.399361,0.528534,0.620356,0.570776,0.998746,0.999255,13994,12483,8564,16742175,22558,26477,488308,0.046196,0.634128,0.642254,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00036,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_505.tif,1.494,0.610921,0.439803,0.560704,0.671017,0.610921,0.998997,0.999382,13213,10352,6478,16747173,19691,23565,359732,0.054738,0.646987,0.644255,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00037,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_519.tif,1.172,0.400353,0.250276,0.529497,0.321854,0.400353,0.999151,0.999748,4757,4227,10023,16758209,14780,8984,225348,0.065587,0.462991,0.484353,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00038,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_533.tif,1.174,0.632499,0.462522,0.794609,0.525326,0.632499,0.999559,0.999902,6368,1646,5754,16763448,12122,8014,126338,0.095949,0.68043,0.672258,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,160621_00039,sparse,15.19,160621_HeLa_Control/02_processed_dataset/160621_HeLa_R01_547.tif,1.173,0.657668,0.489944,0.577684,0.76336,0.657668,0.999754,0.999827,3971,2903,1231,16769111,5202,6874,68672,0.075751,0.711744,0.663657,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00040,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_001.tif,1.179,0.111244,0.058898,0.565269,0.061692,0.111244,0.998627,0.999934,1442,1109,21932,16752733,23374,2551,459433,0.050876,0.123944,0.127863,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00041,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_015.tif,1.502,0.170741,0.093339,0.589991,0.099813,0.170741,0.998546,0.999896,2511,1745,22646,16750314,25157,4256,618240,0.040691,0.204748,0.18011,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00042,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_029.tif,1.178,0.063744,0.032921,0.410792,0.034553,0.063744,0.997521,0.999879,1416,2031,39565,16734204,40981,3447,778960,0.05261,0.085355,0.09226,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00043,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_043.tif,1.189,0.152753,0.082692,0.670783,0.08619,0.152753,0.997271,0.999879,4128,2026,43766,16727296,47894,6154,891111,0.053746,0.202501,0.169416,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00044,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_057.tif,1.162,0.04912,0.025179,0.808036,0.02533,0.04912,0.996241,0.999977,1629,387,62682,16712518,64311,2016,961136,0.066911,0.059104,0.043068,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00045,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_071.tif,1.152,0.040728,0.020787,0.618852,0.021057,0.040728,0.99576,0.999944,1510,930,70200,16704576,71710,2440,951966,0.075328,0.048163,0.075914,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00046,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_085.tif,1.191,0.093928,0.049279,0.825251,0.049798,0.093928,0.996595,0.999962,2961,627,56499,16717129,59460,3588,897795,0.066229,0.094956,0.149645,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00047,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_099.tif,1.17,0.092818,0.048668,0.795156,0.049286,0.092818,0.994645,0.999929,4596,1184,88656,16682780,93252,5780,1001616,0.093102,0.106528,0.164436,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00048,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_113.tif,1.174,0.160684,0.087361,0.806745,0.089228,0.160684,0.994414,0.999871,8971,2149,91569,16674527,100540,11120,1121196,0.089672,0.182181,0.234372,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00049,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_127.tif,1.157,0.159907,0.086902,0.671679,0.090757,0.159907,0.995412,0.999786,7326,3581,73395,16692914,80721,10907,1284552,0.06284,0.16603,0.231128,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00050,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_141.tif,2.059,0.088449,0.046271,0.719215,0.047122,0.088449,0.993829,0.999882,5023,1961,101573,16668659,106596,6984,1336068,0.079783,0.091641,0.143917,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00051,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_155.tif,1.576,0.064578,0.033366,0.742637,0.033756,0.064578,0.992511,0.99991,4337,1503,124142,16647234,128479,5840,1343216,0.09565,0.076958,0.110474,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00052,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_169.tif,1.208,0.080491,0.041933,0.835545,0.042282,0.080491,0.991683,0.999928,6107,1202,138327,16631580,144434,7309,1260284,0.114604,0.084092,0.131232,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00053,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_183.tif,1.192,0.132479,0.070939,0.785028,0.072344,0.132479,0.991904,0.999829,10371,2840,132986,16631019,143357,13211,1649640,0.086902,0.158613,0.23128,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00054,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_197.tif,1.176,0.077406,0.040261,0.896043,0.04045,0.077406,0.989994,0.999951,7042,817,167049,16602308,174091,7859,1635685,0.106433,0.095323,0.143248,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00055,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_211.tif,1.17,0.081702,0.042591,0.739986,0.043238,0.081702,0.991535,0.999867,6318,2220,139803,16628875,146121,8538,1667608,0.087623,0.097398,0.163013,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00056,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_225.tif,1.194,0.112116,0.059387,0.927114,0.059666,0.112116,0.991378,0.999957,9133,718,143937,16623428,153070,9851,1612450,0.09493,0.130725,0.187833,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00057,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_239.tif,1.187,0.095828,0.050325,0.908529,0.050581,0.095828,0.992068,0.999957,7052,710,132367,16637087,139419,7762,1575144,0.088512,0.110442,0.161161,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00058,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_253.tif,1.471,0.074072,0.03846,0.85287,0.038717,0.074072,0.991587,0.999941,5646,974,140180,16630416,145826,6620,1529190,0.095362,0.092869,0.14352,ok
deepcontact_er,er,empiar_10994_hela_sbfsem,EMPIAR-10994,161107_00059,sparse,14.82,161107_HeLa_REEP3-4_KD_LBR/02_processed_dataset/161107_HeLa_REEP3-4_KD_LBR_267.tif,1.198,0.088456,0.046275,0.806966,0.046793,0.088456,0.99223,0.999909,6325,1513,128846,16640532,135171,7838,1467352,0.092119,0.106426,0.161331,ok
