model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,model_type,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240306_00344,partial,15,SBFSEM/240306_Microphages_OA-Chol_7T/dataset/TIFs/240306_OA-Chol_7T_R02_071.tif,vit_l_em_organelles,7.421,0.0,0.0,0.0,0.0,0.0,0.999701,0.999726,0,4594,416,16772206,416,4594,620583,0.00067,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240306_00345,partial,15,SBFSEM/240306_Microphages_OA-Chol_7T/dataset/TIFs/240306_OA-Chol_7T_R02_085.tif,vit_l_em_organelles,7.192,0.0,0.0,0.0,0.0,0.0,0.999788,0.999935,0,1087,2475,16773654,2475,1087,424116,0.005836,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240306_00346,partial,15,SBFSEM/240306_Microphages_OA-Chol_7T/dataset/TIFs/240306_OA-Chol_7T_R02_099.tif,vit_l_em_organelles,8.241,0.0,0.0,0.0,0.0,0.0,0.99986,0.999971,0,488,1869,16774859,1869,488,164825,0.011339,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00347,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_015.tif,vit_l_em_organelles,9.991,0.784489,0.645398,1.0,0.645398,0.784489,0.999963,1.0,1143,0,628,16775445,1771,1143,20826,0.085038,1.0,0.154011,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00348,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_029.tif,vit_l_em_organelles,9.725,0.13429,0.071978,0.158124,0.1167,0.13429,0.999777,0.999908,290,1544,2195,16773187,2485,1834,224155,0.011086,0.036649,0.003125,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00349,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_043.tif,vit_l_em_organelles,10.775,0.014984,0.007548,0.010288,0.027569,0.014984,0.998621,0.99899,176,16932,6208,16753900,6384,17108,453150,0.014088,0.068267,0.006417,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00350,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_057.tif,vit_l_em_organelles,9.841,0.0,0.0,0.0,0.0,0.0,0.998613,0.999285,0,11989,11285,16753942,11285,11989,648186,0.01741,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00351,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_071.tif,vit_l_em_organelles,9.844,0.117194,0.062244,0.130268,0.106505,0.117194,0.999481,0.99977,578,3859,4849,16767930,5427,4437,701888,0.007732,0.04331,0.024651,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00354,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_113.tif,vit_l_em_organelles,10.731,0.0,0.0,0.0,0.0,0.0,0.999819,0.999956,0,743,2294,16774179,2294,743,612927,0.003743,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00355,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_127.tif,vit_l_em_organelles,10.011,0.0,0.0,0.0,0.0,0.0,0.999805,0.999918,0,1375,1904,16773937,1904,1375,539032,0.003532,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00357,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_155.tif,vit_l_em_organelles,9.876,0.0,0.0,0.0,0.0,0.0,0.99954,0.999558,0,7423,287,16769506,287,7423,265644,0.00108,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240307_00358,partial,15,SBFSEM/240307_Microphages_OA-Chol_AV-3/dataset/TIFs/240307_OA-Chol_AV_R01_AV-3_169.tif,vit_l_em_organelles,10.832,0.0,0.0,nan,0.0,0.0,0.999907,1.0,0,0,1567,16775649,1567,0,108882,0.014392,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00359,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_015.tif,vit_l_em_organelles,10.532,0.0,0.0,0.0,0.0,0.0,0.981835,0.982,0,301945,2819,16472452,2819,301945,16777216,0.000168,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00360,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_015.tif,vit_l_em_organelles,11.023,0.0,0.0,0.0,0.0,0.0,0.995174,0.995341,0,78147,2819,16696250,2819,78147,16777216,0.000168,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00361,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_029.tif,vit_l_em_organelles,11.063,0.0,0.0,0.0,0.0,0.0,0.9699,0.970742,0,490441,14546,16272229,14546,490441,16777216,0.000867,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00362,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_029.tif,vit_l_em_organelles,10.644,0.0,0.0,0.0,0.0,0.0,0.983005,0.983858,0,270579,14546,16492091,14546,270579,16777216,0.000867,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00363,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_043.tif,vit_l_em_organelles,11.451,2.9e-05,1.4e-05,1.5e-05,0.000951,2.9e-05,0.962912,0.963455,9,612785,9453,16154969,9462,612794,16777216,0.000564,0.0,0.001443,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00364,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_043.tif,vit_l_em_organelles,10.694,4e-06,2e-06,2e-06,0.000106,4e-06,0.972118,0.972667,1,458320,9461,16309434,9462,458321,16777216,0.000564,0.0,0.002885,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00365,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_057.tif,vit_l_em_organelles,10.424,0.0,0.0,0.0,0.0,0.0,0.960335,0.960581,0,661173,4301,16111742,4301,661173,16777216,0.000256,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00366,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_057.tif,vit_l_em_organelles,11.4,0.0,0.0,0.0,0.0,0.0,0.964091,0.964338,0,598160,4301,16174755,4301,598160,16777216,0.000256,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00367,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_071.tif,vit_l_em_organelles,10.356,0.0,0.0,0.0,0.0,0.0,0.964236,0.964314,0,598664,1356,16177196,1356,598664,16777216,8.1e-05,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00368,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_071.tif,vit_l_em_organelles,10.931,0.0,0.0,0.0,0.0,0.0,0.960514,0.960749,0,658362,4110,16114744,4110,658362,16777216,0.000245,0.0,0.000181,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00370,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_085.tif,vit_l_em_organelles,10.473,0.0,0.0,0.0,0.0,0.0,0.962319,0.962482,0,629340,2846,16145030,2846,629340,16777216,0.00017,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00371,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_085.tif,vit_l_em_organelles,10.666,0.0,0.0,0.0,0.0,0.0,0.960169,0.960332,0,665405,2846,16108965,2846,665405,16777216,0.00017,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00373,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_099.tif,vit_l_em_organelles,11.188,0.0,0.0,0.0,0.0,0.0,0.964876,0.96501,0,586954,2321,16187941,2321,586954,16777216,0.000138,0.0,0.000591,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00379,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_127.tif,vit_l_em_organelles,10.944,0.0,0.0,0.0,0.0,0.0,0.981957,0.982158,0,299283,3428,16474505,3428,299283,16777216,0.000204,0.0,0.002118,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00381,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_127.tif,vit_l_em_organelles,10.389,0.0,0.0,0.0,0.0,0.0,0.979787,0.979987,0,335689,3428,16438099,3428,335689,16777216,0.000204,0.0,0.001258,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00383,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_141.tif,vit_l_em_organelles,11.594,0.0,0.0,0.0,0.0,0.0,0.984919,0.985303,0,246480,6538,16524198,6538,246480,16777216,0.00039,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00385,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_141.tif,vit_l_em_organelles,10.532,0.0,0.0,0.0,0.0,0.0,0.980753,0.98116,0,315947,6966,16454303,6966,315947,16777216,0.000415,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00386,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_141.tif,vit_l_em_organelles,10.462,0.0,0.0,0.0,0.0,0.0,0.980221,0.980246,0,331401,428,16445387,428,331401,16777216,2.6e-05,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00387,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_155.tif,vit_l_em_organelles,10.74,0.0,0.0,0.0,0.0,0.0,0.985516,0.985556,0,242316,677,16534223,677,242316,16777216,4e-05,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00388,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_155.tif,vit_l_em_organelles,10.571,0.0,0.0,0.0,0.0,0.0,0.992729,0.992868,0,119639,2350,16655227,2350,119639,16777216,0.00014,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00389,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_155.tif,vit_l_em_organelles,11.169,0.0,0.0,0.0,0.0,0.0,0.981022,0.981453,0,311028,7370,16458818,7370,311028,16777216,0.000439,0.0,0.001308,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00390,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_155.tif,vit_l_em_organelles,10.63,0.0,0.0,0.0,0.0,0.0,0.982864,0.983182,0,282062,5429,16489725,5429,282062,16777216,0.000324,0.0,0.002233,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00397,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_183.tif,vit_l_em_organelles,10.421,0.0,0.0,0.0,0.0,0.0,0.983003,0.983113,0,283279,1888,16492049,1888,283279,16777216,0.000113,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00401,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_197.tif,vit_l_em_organelles,11.711,0.0,0.0,0.0,0.0,0.0,0.980422,0.980505,0,327051,1410,16448755,1410,327051,16777216,8.4e-05,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00402,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_197.tif,vit_l_em_organelles,10.457,0.0,0.0,0.0,0.0,0.0,0.987034,0.987058,0,217119,422,16559675,422,217119,16777216,2.5e-05,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00404,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_211.tif,vit_l_em_organelles,10.274,0.0,0.0,0.0,0.0,0.0,0.997145,0.997264,0,45889,2009,16729318,2009,45889,16777216,0.00012,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00405,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_211.tif,vit_l_em_organelles,10.714,0.0,0.0,0.0,0.0,0.0,0.979105,0.979196,0,349007,1548,16426661,1548,349007,16777216,9.2e-05,0.0,0.000311,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00406,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_211.tif,vit_l_em_organelles,10.506,6.7e-05,3.4e-05,3.4e-05,0.001977,6.7e-05,0.987561,0.987769,7,205156,3533,16568520,3540,205163,16777216,0.000211,0.0,0.00269,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00407,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_225.tif,vit_l_em_organelles,10.42,0.0,0.0,0.0,0.0,0.0,0.991531,0.992031,0,133632,8446,16635138,8446,133632,16777216,0.000503,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00408,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_225.tif,vit_l_em_organelles,10.588,0.0,0.0,0.0,0.0,0.0,0.997835,0.998262,0,29143,7186,16740887,7186,29143,16777216,0.000428,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00409,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_225.tif,vit_l_em_organelles,10.453,0.0,0.0,0.0,0.0,0.0,0.977092,0.977669,0,374433,9899,16392884,9899,374433,16777216,0.00059,0.0,0.001372,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00410,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_225.tif,vit_l_em_organelles,10.953,0.0,0.0,0.0,0.0,0.0,0.989294,0.989803,0,170982,8639,16597595,8639,170982,16777216,0.000515,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00411,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_239.tif,vit_l_em_organelles,10.648,0.0,0.0,0.0,0.0,0.0,0.993662,0.993916,0,102048,4291,16670877,4291,102048,16777216,0.000256,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00412,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_239.tif,vit_l_em_organelles,10.311,0.0,0.0,0.0,0.0,0.0,0.998852,0.998982,0,17084,2171,16757961,2171,17084,16777216,0.000129,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00413,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_239.tif,vit_l_em_organelles,11.193,0.0,0.0,0.0,0.0,0.0,0.980879,0.98113,0,316498,4291,16456427,4291,316498,16777216,0.000256,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00414,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_239.tif,vit_l_em_organelles,10.557,0.0,0.0,0.0,0.0,0.0,0.993747,0.993875,0,102740,2171,16672305,2171,102740,16777216,0.000129,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00415,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_253.tif,vit_l_em_organelles,10.389,0.0,0.0,0.0,0.0,0.0,0.996703,0.996895,0,52086,3224,16721906,3224,52086,16777216,0.000192,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00416,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_253.tif,vit_l_em_organelles,10.489,0.0,0.0,0.0,0.0,0.0,0.991459,0.991649,0,140078,3224,16633914,3224,140078,16777216,0.000192,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00000,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0001.tif,vit_l_em_organelles,2.438,0.00951,0.004778,0.015669,0.006826,0.00951,0.996933,0.999073,247,15517,35936,16725516,36183,15764,338664,0.10684,0.0,0.009277,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00001,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0001.tif,vit_l_em_organelles,2.612,0.0,0.0,nan,0.0,0.0,0.999461,1.0,0,0,9043,16768173,9043,0,11440,0.790472,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00002,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0035.tif,vit_l_em_organelles,2.416,0.002515,0.001259,0.006994,0.001533,0.002515,0.997636,0.999576,50,7099,32559,16737508,32609,7149,619020,0.052678,0.0,0.029455,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00003,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0035.tif,vit_l_em_organelles,2.4,0.0,0.0,nan,0.0,0.0,0.999758,1.0,0,0,4058,16773158,4058,0,5032,0.806439,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00004,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0069.tif,vit_l_em_organelles,2.368,1.1e-05,5e-06,2.1e-05,7e-06,1.1e-05,0.989161,0.99714,1,47598,134242,16595375,134243,47599,1183906,0.11339,0.0,0.016062,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00005,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0069.tif,vit_l_em_organelles,2.389,0.0,0.0,0.0,0.0,0.0,0.993351,0.999518,0,8040,103513,16665663,103513,8040,519970,0.199075,0.0,0.005076,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00006,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0103.tif,vit_l_em_organelles,3.197,0.0,0.0,0.0,0.0,0.0,0.985901,0.997492,0,41593,194955,16540668,194955,41593,1355598,0.143815,0.0,0.008194,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00007,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0103.tif,vit_l_em_organelles,2.713,0.0,0.0,0.0,0.0,0.0,0.988913,0.999017,0,16328,169686,16591202,169686,16328,1036260,0.163748,0.0,0.004446,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00008,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0137.tif,vit_l_em_organelles,2.397,0.0,0.0,0.0,0.0,0.0,0.985216,0.994052,0,98909,149130,16529177,149130,98909,1435486,0.103888,0.0,0.01685,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00009,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0137.tif,vit_l_em_organelles,2.395,0.0,0.0,0.0,0.0,0.0,0.98537,0.994072,0,98582,146871,16531763,146871,98582,1547892,0.094885,0.0,0.011811,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00010,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0171.tif,vit_l_em_organelles,2.406,9.1e-05,4.5e-05,0.000129,7e-05,9.1e-05,0.988171,0.995815,9,69676,128789,16578742,128798,69685,1959636,0.065725,0.0,0.011101,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00011,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0171.tif,vit_l_em_organelles,2.511,0.013687,0.00689,0.021133,0.010121,0.013687,0.990524,0.996935,1103,51091,107882,16617140,108985,52194,1365792,0.079796,0.012403,0.050249,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00012,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0205.tif,vit_l_em_organelles,2.408,0.0,0.0,0.0,0.0,0.0,0.986973,0.995515,0,74593,143969,16558654,143969,74593,2045424,0.070386,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00013,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0205.tif,vit_l_em_organelles,2.418,0.0,0.0,0.0,0.0,0.0,0.988487,0.996593,0,56698,136453,16584065,136453,56698,1853988,0.0736,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00014,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0239.tif,vit_l_em_organelles,2.401,0.0,0.0,0.0,0.0,0.0,0.990146,0.997543,0,40908,124418,16611890,124418,40908,1571878,0.079152,0.0,0.011236,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00015,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0239.tif,vit_l_em_organelles,2.399,1.4e-05,7e-06,2.9e-05,9e-06,1.4e-05,0.991207,0.997953,1,34112,113408,16629695,113409,34113,1172920,0.096689,0.0,0.007663,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00016,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0273.tif,vit_l_em_organelles,2.392,0.0,0.0,0.0,0.0,0.0,0.9922,0.998179,0,30375,100485,16646356,100485,30375,1329736,0.075568,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00017,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0273.tif,vit_l_em_organelles,2.381,0.0,0.0,0.0,0.0,0.0,0.991573,0.99781,0,36514,104865,16635837,104865,36514,1513547,0.069284,0.0,0.00694,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00018,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0307.tif,vit_l_em_organelles,2.394,0.002308,0.001155,0.002969,0.001888,0.002308,0.992477,0.997064,146,49036,77172,16650862,77318,49182,1757451,0.043994,0.0,0.01318,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00019,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0307.tif,vit_l_em_organelles,2.385,0.0,0.0,0.0,0.0,0.0,0.993503,0.997533,0,41215,67781,16668220,67781,41215,1365150,0.049651,0.0,0.0,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00020,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0341.tif,vit_l_em_organelles,2.402,0.0,0.0,0.0,0.0,0.0,0.994112,0.997643,0,39404,59376,16678436,59376,39404,1327981,0.044711,0.0,0.011388,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00021,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0341.tif,vit_l_em_organelles,2.392,0.0,0.0,0.0,0.0,0.0,0.994115,0.997645,0,39364,59376,16678476,59376,39364,1327981,0.044711,0.0,0.009986,ok
microsam_vit_l_em_organelles,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00022,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0375.tif,vit_l_em_organelles,2.39,0.0,0.0,0.0,0.0,0.0,0.992152,0.997956,0,34096,97568,16645552,97568,34096,1746699,0.055859,0.0,0.0,ok
